 host 	 metric 	 time 	 value 
 host37 	 m2 	 2019-10-19  07:13:44  +0000 	480.0
 host37 	 m2 	 2019-10-19  07:13:44  +0000 	450.0
 host61 	 m2 	 2019-10-19  07:13:41  +0000 	1010.0
 host61 	 m2 	 2019-10-19  07:13:41  +0000 	930.0
 host61 	 m2 	 2019-10-19  07:13:42  +0000 	750.0
 host61 	 m2 	 2019-10-19  07:13:42  +0000 	750.0
 host61 	 m2 	 2019-10-19  07:13:43  +0000 	700.0
 host61 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host61 	 m2 	 2019-10-19  07:13:43  +0000 	790.0
 host61 	 m2 	 2019-10-19  07:13:43  +0000 	700.0
 host61 	 m2 	 2019-10-19  07:13:44  +0000 	670.0
 host61 	 m2 	 2019-10-19  07:13:44  +0000 	420.0
 host61 	 m2 	 2019-10-19  07:13:45  +0000 	400.0
 host96 	 m1 	 2019-10-19  07:13:41  +0000 	92.0
 host96 	 m1 	 2019-10-19  07:13:42  +0000 	87.0
 host96 	 m1 	 2019-10-19  07:13:42  +0000 	89.0
 host96 	 m1 	 2019-10-19  07:13:43  +0000 	72.0
 host96 	 m1 	 2019-10-19  07:13:43  +0000 	78.0
 host96 	 m1 	 2019-10-19  07:13:43  +0000 	78.0
 host96 	 m1 	 2019-10-19  07:13:43  +0000 	82.0
 host96 	 m1 	 2019-10-19  07:13:43  +0000 	82.0
 host96 	 m1 	 2019-10-19  07:13:43  +0000 	81.0
 host96 	 m1 	 2019-10-19  07:13:44  +0000 	48.0
 host96 	 m1 	 2019-10-19  07:13:45  +0000 	38.0
 host92 	 m2 	 2019-10-19  07:13:42  +0000 	900.0
 host92 	 m2 	 2019-10-19  07:13:42  +0000 	870.0
 host92 	 m2 	 2019-10-19  07:13:42  +0000 	740.0
 host92 	 m2 	 2019-10-19  07:13:43  +0000 	690.0
 host92 	 m2 	 2019-10-19  07:13:44  +0000 	670.0
 host92 	 m2 	 2019-10-19  07:13:44  +0000 	600.0
 host92 	 m2 	 2019-10-19  07:13:44  +0000 	590.0
 host92 	 m2 	 2019-10-19  07:13:44  +0000 	600.0
 host92 	 m2 	 2019-10-19  07:13:44  +0000 	540.0
 host92 	 m2 	 2019-10-19  07:13:44  +0000 	540.0
 host92 	 m2 	 2019-10-19  07:13:44  +0000 	550.0
 host92 	 m2 	 2019-10-19  07:13:44  +0000 	490.0
 host56 	 m3 	 2019-10-19  07:13:43  +0000 	7200.0
 host56 	 m3 	 2019-10-19  07:13:43  +0000 	8100.0
 host56 	 m3 	 2019-10-19  07:13:44  +0000 	5700.0
 host56 	 m3 	 2019-10-19  07:13:44  +0000 	5200.0
 host56 	 m3 	 2019-10-19  07:13:44  +0000 	5100.0
 host56 	 m3 	 2019-10-19  07:13:44  +0000 	5000.0
 host56 	 m3 	 2019-10-19  07:13:44  +0000 	4600.0
 host56 	 m3 	 2019-10-19  07:13:44  +0000 	4500.0
 host56 	 m3 	 2019-10-19  07:13:44  +0000 	4400.0
 host56 	 m3 	 2019-10-19  07:13:44  +0000 	4200.0
 host56 	 m3 	 2019-10-19  07:13:44  +0000 	4100.0
 host16 	 m3 	 2019-10-19  07:13:41  +0000 	9900.0
 host16 	 m3 	 2019-10-19  07:13:41  +0000 	9300.0
 host16 	 m3 	 2019-10-19  07:13:42  +0000 	8900.0
 host16 	 m3 	 2019-10-19  07:13:42  +0000 	8700.0
 host16 	 m3 	 2019-10-19  07:13:42  +0000 	9000.0
 host16 	 m3 	 2019-10-19  07:13:42  +0000 	7900.0
 host16 	 m3 	 2019-10-19  07:13:43  +0000 	7000.0
 host16 	 m3 	 2019-10-19  07:13:43  +0000 	7300.0
 host16 	 m3 	 2019-10-19  07:13:43  +0000 	6900.0
 host16 	 m3 	 2019-10-19  07:13:44  +0000 	5600.0
 host16 	 m3 	 2019-10-19  07:13:44  +0000 	5400.0
 host16 	 m3 	 2019-10-19  07:13:44  +0000 	5300.0
 host16 	 m3 	 2019-10-19  07:13:44  +0000 	4300.0
 host16 	 m3 	 2019-10-19  07:13:45  +0000 	3800.0
 host16 	 m1 	 2019-10-19  07:13:41  +0000 	99.0
 host16 	 m1 	 2019-10-19  07:13:41  +0000 	93.0
 host16 	 m1 	 2019-10-19  07:13:42  +0000 	89.0
 host16 	 m1 	 2019-10-19  07:13:42  +0000 	87.0
 host16 	 m1 	 2019-10-19  07:13:42  +0000 	90.0
 host16 	 m1 	 2019-10-19  07:13:42  +0000 	79.0
 host16 	 m1 	 2019-10-19  07:13:43  +0000 	70.0
 host16 	 m1 	 2019-10-19  07:13:43  +0000 	73.0
 host16 	 m1 	 2019-10-19  07:13:43  +0000 	69.0
 host16 	 m1 	 2019-10-19  07:13:44  +0000 	56.0
 host16 	 m1 	 2019-10-19  07:13:44  +0000 	54.0
 host16 	 m1 	 2019-10-19  07:13:44  +0000 	53.0
 host16 	 m1 	 2019-10-19  07:13:44  +0000 	43.0
 host16 	 m1 	 2019-10-19  07:13:45  +0000 	38.0
 host55 	 m3 	 2019-10-19  07:13:41  +0000 	9200.0
 host55 	 m3 	 2019-10-19  07:13:41  +0000 	9100.0
 host55 	 m3 	 2019-10-19  07:13:41  +0000 	9100.0
 host55 	 m3 	 2019-10-19  07:13:42  +0000 	8900.0
 host55 	 m3 	 2019-10-19  07:13:43  +0000 	7200.0
 host55 	 m3 	 2019-10-19  07:13:43  +0000 	7600.0
 host55 	 m3 	 2019-10-19  07:13:43  +0000 	6900.0
 host55 	 m3 	 2019-10-19  07:13:43  +0000 	7600.0
 host1 	 m3 	 2019-10-19  07:13:41  +0000 	9700.0
 host1 	 m3 	 2019-10-19  07:13:42  +0000 	7600.0
 host1 	 m3 	 2019-10-19  07:13:44  +0000 	6900.0
 host1 	 m3 	 2019-10-19  07:13:44  +0000 	5800.0
 host67 	 m1 	 2019-10-19  07:13:41  +0000 	92.0
 host67 	 m1 	 2019-10-19  07:13:42  +0000 	75.0
 host67 	 m1 	 2019-10-19  07:13:43  +0000 	75.0
 host67 	 m1 	 2019-10-19  07:13:44  +0000 	65.0
 host67 	 m1 	 2019-10-19  07:13:44  +0000 	67.0
 host67 	 m1 	 2019-10-19  07:13:44  +0000 	53.0
 host83 	 m1 	 2019-10-19  07:13:42  +0000 	88.0
 host83 	 m1 	 2019-10-19  07:13:42  +0000 	79.0
 host83 	 m1 	 2019-10-19  07:13:42  +0000 	78.0
 host83 	 m1 	 2019-10-19  07:13:43  +0000 	70.0
 host83 	 m1 	 2019-10-19  07:13:43  +0000 	74.0
 host83 	 m1 	 2019-10-19  07:13:44  +0000 	66.0
 host83 	 m1 	 2019-10-19  07:13:44  +0000 	63.0
 host83 	 m1 	 2019-10-19  07:13:44  +0000 	48.0
 host83 	 m1 	 2019-10-19  07:13:44  +0000 	47.0
 host83 	 m1 	 2019-10-19  07:13:44  +0000 	42.0
 host99 	 m2 	 2019-10-19  07:13:42  +0000 	870.0
 host99 	 m2 	 2019-10-19  07:13:42  +0000 	900.0
 host99 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host99 	 m2 	 2019-10-19  07:13:42  +0000 	760.0
 host99 	 m2 	 2019-10-19  07:13:43  +0000 	720.0
 host99 	 m2 	 2019-10-19  07:13:43  +0000 	790.0
 host99 	 m2 	 2019-10-19  07:13:44  +0000 	690.0
 host99 	 m2 	 2019-10-19  07:13:44  +0000 	590.0
 host99 	 m2 	 2019-10-19  07:13:44  +0000 	500.0
 host78 	 m3 	 2019-10-19  07:13:42  +0000 	8900.0
 host78 	 m3 	 2019-10-19  07:13:42  +0000 	8800.0
 host78 	 m3 	 2019-10-19  07:13:42  +0000 	8700.0
 host78 	 m3 	 2019-10-19  07:13:42  +0000 	8000.0
 host78 	 m3 	 2019-10-19  07:13:43  +0000 	7200.0
 host78 	 m3 	 2019-10-19  07:13:43  +0000 	7700.0
 host78 	 m3 	 2019-10-19  07:13:43  +0000 	7900.0
 host78 	 m3 	 2019-10-19  07:13:43  +0000 	7900.0
 host78 	 m3 	 2019-10-19  07:13:43  +0000 	8100.0
 host78 	 m3 	 2019-10-19  07:13:43  +0000 	6700.0
 host78 	 m3 	 2019-10-19  07:13:45  +0000 	3800.0
 host94 	 m1 	 2019-10-19  07:13:42  +0000 	87.0
 host94 	 m1 	 2019-10-19  07:13:42  +0000 	89.0
 host94 	 m1 	 2019-10-19  07:13:42  +0000 	78.0
 host94 	 m1 	 2019-10-19  07:13:42  +0000 	75.0
 host94 	 m1 	 2019-10-19  07:13:43  +0000 	74.0
 host94 	 m1 	 2019-10-19  07:13:43  +0000 	74.0
 host94 	 m1 	 2019-10-19  07:13:43  +0000 	79.0
 host94 	 m1 	 2019-10-19  07:13:43  +0000 	79.0
 host94 	 m1 	 2019-10-19  07:13:43  +0000 	81.0
 host94 	 m1 	 2019-10-19  07:13:43  +0000 	82.0
 host94 	 m1 	 2019-10-19  07:13:44  +0000 	55.0
 host94 	 m1 	 2019-10-19  07:13:44  +0000 	57.0
 host94 	 m1 	 2019-10-19  07:13:44  +0000 	59.0
 host94 	 m1 	 2019-10-19  07:13:44  +0000 	50.0
 host94 	 m1 	 2019-10-19  07:13:45  +0000 	37.0
 host94 	 m1 	 2019-10-19  07:13:45  +0000 	38.0
 host26 	 m1 	 2019-10-19  07:13:42  +0000 	88.0
 host26 	 m1 	 2019-10-19  07:13:42  +0000 	78.0
 host26 	 m1 	 2019-10-19  07:13:42  +0000 	79.0
 host26 	 m1 	 2019-10-19  07:13:42  +0000 	74.0
 host26 	 m1 	 2019-10-19  07:13:43  +0000 	72.0
 host26 	 m1 	 2019-10-19  07:13:44  +0000 	57.0
 host26 	 m1 	 2019-10-19  07:13:44  +0000 	58.0
 host26 	 m1 	 2019-10-19  07:13:44  +0000 	56.0
 host26 	 m1 	 2019-10-19  07:13:44  +0000 	57.0
 host26 	 m1 	 2019-10-19  07:13:44  +0000 	49.0
 host26 	 m1 	 2019-10-19  07:13:44  +0000 	42.0
 host26 	 m1 	 2019-10-19  07:13:44  +0000 	41.0
 host94 	 m2 	 2019-10-19  07:13:42  +0000 	870.0
 host94 	 m2 	 2019-10-19  07:13:42  +0000 	890.0
 host94 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host94 	 m2 	 2019-10-19  07:13:42  +0000 	750.0
 host94 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host94 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host94 	 m2 	 2019-10-19  07:13:43  +0000 	790.0
 host94 	 m2 	 2019-10-19  07:13:43  +0000 	790.0
 host94 	 m2 	 2019-10-19  07:13:43  +0000 	810.0
 host94 	 m2 	 2019-10-19  07:13:43  +0000 	820.0
 host94 	 m2 	 2019-10-19  07:13:44  +0000 	550.0
 host94 	 m2 	 2019-10-19  07:13:44  +0000 	570.0
 host94 	 m2 	 2019-10-19  07:13:44  +0000 	590.0
 host94 	 m2 	 2019-10-19  07:13:44  +0000 	500.0
 host94 	 m2 	 2019-10-19  07:13:45  +0000 	370.0
 host94 	 m2 	 2019-10-19  07:13:45  +0000 	380.0
 host17 	 m3 	 2019-10-19  07:13:41  +0000 	9000.0
 host17 	 m3 	 2019-10-19  07:13:42  +0000 	8700.0
 host17 	 m3 	 2019-10-19  07:13:42  +0000 	7600.0
 host17 	 m3 	 2019-10-19  07:13:42  +0000 	7600.0
 host17 	 m3 	 2019-10-19  07:13:43  +0000 	7200.0
 host17 	 m3 	 2019-10-19  07:13:43  +0000 	8000.0
 host17 	 m3 	 2019-10-19  07:13:43  +0000 	7200.0
 host17 	 m3 	 2019-10-19  07:13:45  +0000 	3700.0
 host17 	 m3 	 2019-10-19  07:13:45  +0000 	3900.0
 host17 	 m3 	 2019-10-19  07:13:45  +0000 	3800.0
 host32 	 m1 	 2019-10-19  07:13:42  +0000 	88.0
 host32 	 m1 	 2019-10-19  07:13:42  +0000 	88.0
 host32 	 m1 	 2019-10-19  07:13:43  +0000 	72.0
 host32 	 m1 	 2019-10-19  07:13:44  +0000 	68.0
 host32 	 m1 	 2019-10-19  07:13:44  +0000 	56.0
 host32 	 m1 	 2019-10-19  07:13:44  +0000 	58.0
 host32 	 m1 	 2019-10-19  07:13:44  +0000 	57.0
 host32 	 m1 	 2019-10-19  07:13:44  +0000 	44.0
 host96 	 m2 	 2019-10-19  07:13:41  +0000 	920.0
 host96 	 m2 	 2019-10-19  07:13:42  +0000 	870.0
 host96 	 m2 	 2019-10-19  07:13:42  +0000 	890.0
 host96 	 m2 	 2019-10-19  07:13:43  +0000 	720.0
 host96 	 m2 	 2019-10-19  07:13:43  +0000 	780.0
 host96 	 m2 	 2019-10-19  07:13:43  +0000 	780.0
 host96 	 m2 	 2019-10-19  07:13:43  +0000 	820.0
 host96 	 m2 	 2019-10-19  07:13:43  +0000 	820.0
 host96 	 m2 	 2019-10-19  07:13:43  +0000 	810.0
 host96 	 m2 	 2019-10-19  07:13:44  +0000 	480.0
 host96 	 m2 	 2019-10-19  07:13:45  +0000 	380.0
 host51 	 m2 	 2019-10-19  07:13:42  +0000 	890.0
 host51 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host51 	 m2 	 2019-10-19  07:13:43  +0000 	700.0
 host51 	 m2 	 2019-10-19  07:13:43  +0000 	810.0
 host51 	 m2 	 2019-10-19  07:13:44  +0000 	610.0
 host51 	 m2 	 2019-10-19  07:13:44  +0000 	570.0
 host51 	 m2 	 2019-10-19  07:13:44  +0000 	440.0
 host24 	 m1 	 2019-10-19  07:13:41  +0000 	93.0
 host24 	 m1 	 2019-10-19  07:13:42  +0000 	75.0
 host24 	 m1 	 2019-10-19  07:13:42  +0000 	74.0
 host24 	 m1 	 2019-10-19  07:13:43  +0000 	73.0
 host24 	 m1 	 2019-10-19  07:13:43  +0000 	81.0
 host24 	 m1 	 2019-10-19  07:13:44  +0000 	71.0
 host24 	 m1 	 2019-10-19  07:13:44  +0000 	46.0
 host8 	 m1 	 2019-10-19  07:13:41  +0000 	90.0
 host8 	 m1 	 2019-10-19  07:13:41  +0000 	91.0
 host8 	 m1 	 2019-10-19  07:13:42  +0000 	89.0
 host8 	 m1 	 2019-10-19  07:13:42  +0000 	88.0
 host8 	 m1 	 2019-10-19  07:13:42  +0000 	88.0
 host8 	 m1 	 2019-10-19  07:13:42  +0000 	75.0
 host8 	 m1 	 2019-10-19  07:13:42  +0000 	75.0
 host8 	 m1 	 2019-10-19  07:13:43  +0000 	80.0
 host8 	 m1 	 2019-10-19  07:13:43  +0000 	81.0
 host8 	 m1 	 2019-10-19  07:13:43  +0000 	82.0
 host8 	 m1 	 2019-10-19  07:13:44  +0000 	61.0
 host8 	 m1 	 2019-10-19  07:13:44  +0000 	58.0
 host8 	 m1 	 2019-10-19  07:13:44  +0000 	53.0
 host8 	 m1 	 2019-10-19  07:13:45  +0000 	39.0
 host8 	 m1 	 2019-10-19  07:13:45  +0000 	39.0
 host31 	 m2 	 2019-10-19  07:13:43  +0000 	700.0
 host31 	 m2 	 2019-10-19  07:13:43  +0000 	820.0
 host31 	 m2 	 2019-10-19  07:13:43  +0000 	700.0
 host31 	 m2 	 2019-10-19  07:13:44  +0000 	590.0
 host31 	 m2 	 2019-10-19  07:13:44  +0000 	590.0
 host31 	 m2 	 2019-10-19  07:13:44  +0000 	420.0
 host31 	 m2 	 2019-10-19  07:13:45  +0000 	390.0
 host20 	 m1 	 2019-10-19  07:13:41  +0000 	91.0
 host20 	 m1 	 2019-10-19  07:13:41  +0000 	95.0
 host20 	 m1 	 2019-10-19  07:13:42  +0000 	90.0
 host20 	 m1 	 2019-10-19  07:13:42  +0000 	83.0
 host20 	 m1 	 2019-10-19  07:13:42  +0000 	79.0
 host20 	 m1 	 2019-10-19  07:13:42  +0000 	75.0
 host20 	 m1 	 2019-10-19  07:13:43  +0000 	75.0
 host20 	 m1 	 2019-10-19  07:13:43  +0000 	79.0
 host20 	 m1 	 2019-10-19  07:13:44  +0000 	53.0
 host10 	 m1 	 2019-10-19  07:13:42  +0000 	78.0
 host10 	 m1 	 2019-10-19  07:13:42  +0000 	78.0
 host10 	 m1 	 2019-10-19  07:13:43  +0000 	71.0
 host10 	 m1 	 2019-10-19  07:13:44  +0000 	65.0
 host10 	 m1 	 2019-10-19  07:13:44  +0000 	55.0
 host10 	 m1 	 2019-10-19  07:13:44  +0000 	54.0
 host10 	 m1 	 2019-10-19  07:13:44  +0000 	49.0
 host10 	 m1 	 2019-10-19  07:13:44  +0000 	48.0
 host10 	 m1 	 2019-10-19  07:13:44  +0000 	43.0
 host70 	 m1 	 2019-10-19  07:13:41  +0000 	98.0
 host70 	 m1 	 2019-10-19  07:13:42  +0000 	88.0
 host70 	 m1 	 2019-10-19  07:13:42  +0000 	89.0
 host70 	 m1 	 2019-10-19  07:13:42  +0000 	78.0
 host70 	 m1 	 2019-10-19  07:13:43  +0000 	72.0
 host70 	 m1 	 2019-10-19  07:13:43  +0000 	69.0
 host70 	 m1 	 2019-10-19  07:13:43  +0000 	71.0
 host70 	 m1 	 2019-10-19  07:13:43  +0000 	73.0
 host70 	 m1 	 2019-10-19  07:13:43  +0000 	76.0
 host70 	 m1 	 2019-10-19  07:13:43  +0000 	68.0
 host70 	 m1 	 2019-10-19  07:13:44  +0000 	41.0
 host25 	 m2 	 2019-10-19  07:13:41  +0000 	920.0
 host25 	 m2 	 2019-10-19  07:13:42  +0000 	890.0
 host25 	 m2 	 2019-10-19  07:13:42  +0000 	880.0
 host25 	 m2 	 2019-10-19  07:13:42  +0000 	750.0
 host25 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host25 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host25 	 m2 	 2019-10-19  07:13:44  +0000 	570.0
 host25 	 m2 	 2019-10-19  07:13:44  +0000 	610.0
 host25 	 m2 	 2019-10-19  07:13:44  +0000 	540.0
 host70 	 m3 	 2019-10-19  07:13:41  +0000 	9800.0
 host70 	 m3 	 2019-10-19  07:13:42  +0000 	8800.0
 host70 	 m3 	 2019-10-19  07:13:42  +0000 	8900.0
 host70 	 m3 	 2019-10-19  07:13:42  +0000 	7800.0
 host70 	 m3 	 2019-10-19  07:13:43  +0000 	7200.0
 host70 	 m3 	 2019-10-19  07:13:43  +0000 	6900.0
 host70 	 m3 	 2019-10-19  07:13:43  +0000 	7100.0
 host70 	 m3 	 2019-10-19  07:13:43  +0000 	7300.0
 host70 	 m3 	 2019-10-19  07:13:43  +0000 	7600.0
 host70 	 m3 	 2019-10-19  07:13:43  +0000 	6800.0
 host70 	 m3 	 2019-10-19  07:13:44  +0000 	4100.0
 host85 	 m3 	 2019-10-19  07:13:41  +0000 	9200.0
 host85 	 m3 	 2019-10-19  07:13:41  +0000 	9300.0
 host85 	 m3 	 2019-10-19  07:13:42  +0000 	8000.0
 host85 	 m3 	 2019-10-19  07:13:42  +0000 	7800.0
 host85 	 m3 	 2019-10-19  07:13:43  +0000 	8100.0
 host85 	 m3 	 2019-10-19  07:13:44  +0000 	6000.0
 host85 	 m3 	 2019-10-19  07:13:44  +0000 	6000.0
 host85 	 m3 	 2019-10-19  07:13:45  +0000 	4000.0
 host10 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host10 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host10 	 m2 	 2019-10-19  07:13:43  +0000 	710.0
 host10 	 m2 	 2019-10-19  07:13:44  +0000 	650.0
 host10 	 m2 	 2019-10-19  07:13:44  +0000 	550.0
 host10 	 m2 	 2019-10-19  07:13:44  +0000 	540.0
 host10 	 m2 	 2019-10-19  07:13:44  +0000 	490.0
 host10 	 m2 	 2019-10-19  07:13:44  +0000 	480.0
 host10 	 m2 	 2019-10-19  07:13:44  +0000 	430.0
 host7 	 m3 	 2019-10-19  07:13:42  +0000 	7700.0
 host7 	 m3 	 2019-10-19  07:13:43  +0000 	7300.0
 host7 	 m3 	 2019-10-19  07:13:43  +0000 	7300.0
 host7 	 m3 	 2019-10-19  07:13:43  +0000 	7600.0
 host7 	 m3 	 2019-10-19  07:13:43  +0000 	7500.0
 host7 	 m3 	 2019-10-19  07:13:44  +0000 	5700.0
 host7 	 m3 	 2019-10-19  07:13:44  +0000 	4700.0
 host76 	 m1 	 2019-10-19  07:13:42  +0000 	87.0
 host76 	 m1 	 2019-10-19  07:13:42  +0000 	88.0
 host76 	 m1 	 2019-10-19  07:13:42  +0000 	79.0
 host76 	 m1 	 2019-10-19  07:13:43  +0000 	74.0
 host76 	 m1 	 2019-10-19  07:13:43  +0000 	74.0
 host76 	 m1 	 2019-10-19  07:13:43  +0000 	74.0
 host76 	 m1 	 2019-10-19  07:13:43  +0000 	78.0
 host76 	 m1 	 2019-10-19  07:13:44  +0000 	66.0
 host76 	 m1 	 2019-10-19  07:13:44  +0000 	58.0
 host76 	 m1 	 2019-10-19  07:13:44  +0000 	59.0
 host76 	 m1 	 2019-10-19  07:13:44  +0000 	58.0
 host76 	 m1 	 2019-10-19  07:13:44  +0000 	57.0
 host76 	 m1 	 2019-10-19  07:13:44  +0000 	49.0
 host76 	 m1 	 2019-10-19  07:13:44  +0000 	45.0
 host76 	 m1 	 2019-10-19  07:13:45  +0000 	40.0
 host46 	 m1 	 2019-10-19  07:13:41  +0000 	96.0
 host46 	 m1 	 2019-10-19  07:13:41  +0000 	90.0
 host46 	 m1 	 2019-10-19  07:13:43  +0000 	75.0
 host46 	 m1 	 2019-10-19  07:13:43  +0000 	74.0
 host46 	 m1 	 2019-10-19  07:13:43  +0000 	74.0
 host46 	 m1 	 2019-10-19  07:13:43  +0000 	71.0
 host46 	 m1 	 2019-10-19  07:13:43  +0000 	73.0
 host46 	 m1 	 2019-10-19  07:13:43  +0000 	81.0
 host46 	 m1 	 2019-10-19  07:13:43  +0000 	79.0
 host46 	 m1 	 2019-10-19  07:13:44  +0000 	49.0
 host48 	 m3 	 2019-10-19  07:13:42  +0000 	8100.0
 host48 	 m3 	 2019-10-19  07:13:42  +0000 	7600.0
 host48 	 m3 	 2019-10-19  07:13:42  +0000 	7600.0
 host48 	 m3 	 2019-10-19  07:13:43  +0000 	7100.0
 host48 	 m3 	 2019-10-19  07:13:43  +0000 	7800.0
 host48 	 m3 	 2019-10-19  07:13:44  +0000 	5800.0
 host48 	 m3 	 2019-10-19  07:13:44  +0000 	5600.0
 host48 	 m3 	 2019-10-19  07:13:44  +0000 	5800.0
 host48 	 m3 	 2019-10-19  07:13:44  +0000 	5500.0
 host87 	 m1 	 2019-10-19  07:13:41  +0000 	96.0
 host87 	 m1 	 2019-10-19  07:13:42  +0000 	89.0
 host87 	 m1 	 2019-10-19  07:13:42  +0000 	90.0
 host87 	 m1 	 2019-10-19  07:13:42  +0000 	89.0
 host87 	 m1 	 2019-10-19  07:13:43  +0000 	73.0
 host87 	 m1 	 2019-10-19  07:13:43  +0000 	72.0
 host87 	 m1 	 2019-10-19  07:13:43  +0000 	72.0
 host87 	 m1 	 2019-10-19  07:13:43  +0000 	75.0
 host87 	 m1 	 2019-10-19  07:13:44  +0000 	65.0
 host87 	 m1 	 2019-10-19  07:13:44  +0000 	60.0
 host87 	 m1 	 2019-10-19  07:13:45  +0000 	43.0
 host42 	 m2 	 2019-10-19  07:13:41  +0000 	1020.0
 host42 	 m2 	 2019-10-19  07:13:41  +0000 	910.0
 host42 	 m2 	 2019-10-19  07:13:41  +0000 	920.0
 host42 	 m2 	 2019-10-19  07:13:42  +0000 	880.0
 host42 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host42 	 m2 	 2019-10-19  07:13:43  +0000 	690.0
 host42 	 m2 	 2019-10-19  07:13:43  +0000 	700.0
 host42 	 m2 	 2019-10-19  07:13:44  +0000 	580.0
 host24 	 m2 	 2019-10-19  07:13:41  +0000 	930.0
 host24 	 m2 	 2019-10-19  07:13:42  +0000 	750.0
 host24 	 m2 	 2019-10-19  07:13:42  +0000 	740.0
 host24 	 m2 	 2019-10-19  07:13:43  +0000 	730.0
 host24 	 m2 	 2019-10-19  07:13:43  +0000 	810.0
 host24 	 m2 	 2019-10-19  07:13:44  +0000 	710.0
 host24 	 m2 	 2019-10-19  07:13:44  +0000 	460.0
 host52 	 m3 	 2019-10-19  07:13:41  +0000 	9600.0
 host52 	 m3 	 2019-10-19  07:13:41  +0000 	9300.0
 host52 	 m3 	 2019-10-19  07:13:42  +0000 	9000.0
 host52 	 m3 	 2019-10-19  07:13:42  +0000 	8900.0
 host52 	 m3 	 2019-10-19  07:13:42  +0000 	8500.0
 host52 	 m3 	 2019-10-19  07:13:42  +0000 	7900.0
 host52 	 m3 	 2019-10-19  07:13:42  +0000 	7700.0
 host52 	 m3 	 2019-10-19  07:13:42  +0000 	7500.0
 host52 	 m3 	 2019-10-19  07:13:43  +0000 	8100.0
 host52 	 m3 	 2019-10-19  07:13:43  +0000 	7600.0
 host52 	 m3 	 2019-10-19  07:13:43  +0000 	7000.0
 host52 	 m3 	 2019-10-19  07:13:44  +0000 	6300.0
 host52 	 m3 	 2019-10-19  07:13:44  +0000 	5600.0
 host52 	 m3 	 2019-10-19  07:13:44  +0000 	5300.0
 host52 	 m3 	 2019-10-19  07:13:44  +0000 	5400.0
 host52 	 m3 	 2019-10-19  07:13:45  +0000 	3900.0
 host54 	 m2 	 2019-10-19  07:13:41  +0000 	940.0
 host54 	 m2 	 2019-10-19  07:13:42  +0000 	880.0
 host54 	 m2 	 2019-10-19  07:13:42  +0000 	870.0
 host54 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host54 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host54 	 m2 	 2019-10-19  07:13:43  +0000 	790.0
 host54 	 m2 	 2019-10-19  07:13:44  +0000 	700.0
 host54 	 m2 	 2019-10-19  07:13:44  +0000 	690.0
 host54 	 m2 	 2019-10-19  07:13:44  +0000 	610.0
 host54 	 m2 	 2019-10-19  07:13:44  +0000 	580.0
 host54 	 m2 	 2019-10-19  07:13:44  +0000 	590.0
 host54 	 m2 	 2019-10-19  07:13:45  +0000 	390.0
 host18 	 m1 	 2019-10-19  07:13:41  +0000 	99.0
 host18 	 m1 	 2019-10-19  07:13:41  +0000 	92.0
 host18 	 m1 	 2019-10-19  07:13:42  +0000 	91.0
 host18 	 m1 	 2019-10-19  07:13:42  +0000 	90.0
 host18 	 m1 	 2019-10-19  07:13:42  +0000 	75.0
 host18 	 m1 	 2019-10-19  07:13:43  +0000 	72.0
 host18 	 m1 	 2019-10-19  07:13:43  +0000 	71.0
 host18 	 m1 	 2019-10-19  07:13:43  +0000 	68.0
 host18 	 m1 	 2019-10-19  07:13:45  +0000 	39.0
 host18 	 m1 	 2019-10-19  07:13:45  +0000 	39.0
 host77 	 m2 	 2019-10-19  07:13:41  +0000 	1020.0
 host77 	 m2 	 2019-10-19  07:13:41  +0000 	910.0
 host77 	 m2 	 2019-10-19  07:13:42  +0000 	900.0
 host77 	 m2 	 2019-10-19  07:13:42  +0000 	820.0
 host77 	 m2 	 2019-10-19  07:13:42  +0000 	780.0
 host77 	 m2 	 2019-10-19  07:13:43  +0000 	740.0
 host77 	 m2 	 2019-10-19  07:13:43  +0000 	700.0
 host77 	 m2 	 2019-10-19  07:13:44  +0000 	520.0
 host54 	 m3 	 2019-10-19  07:13:41  +0000 	9400.0
 host54 	 m3 	 2019-10-19  07:13:42  +0000 	8800.0
 host54 	 m3 	 2019-10-19  07:13:42  +0000 	8700.0
 host54 	 m3 	 2019-10-19  07:13:42  +0000 	7800.0
 host54 	 m3 	 2019-10-19  07:13:43  +0000 	7400.0
 host54 	 m3 	 2019-10-19  07:13:43  +0000 	7900.0
 host54 	 m3 	 2019-10-19  07:13:44  +0000 	7000.0
 host54 	 m3 	 2019-10-19  07:13:44  +0000 	6900.0
 host54 	 m3 	 2019-10-19  07:13:44  +0000 	6100.0
